,code,base_price,delta,today_open,today_close,today_high,today_low,tomorrow_open,tomorrow_close,tomorrow_high,tomorrow_low,buy_flag
1570,600179,11.53,0.04829879477620125,8.983052253723145,9.035381317138672,9.145410537719727,8.838089942932129,9.054006576538086,9.114164352416992,9.264958381652832,8.891313552856445,1
1109,000404,5.406,0.04829606041312218,4.114322185516357,4.140446186065674,4.184680938720703,4.050509929656982,4.155547618865967,4.1844353675842285,4.246133327484131,4.09343147277832,1
1725,603788,28.817,0.048281315714120865,23.49277687072754,23.635269165039062,23.928892135620117,23.129772186279297,23.759244918823242,23.900875091552734,24.24650764465332,23.414920806884766,1
1286,300373,26.007,0.04826672747731209,27.125192642211914,27.211326599121094,27.794755935668945,26.57078742980957,27.18003273010254,27.28312873840332,27.853273391723633,26.647916793823242,1
17,000066,8.34,0.048232097178697586,6.681715965270996,6.724828243255615,6.838886737823486,6.552225589752197,6.687939167022705,6.732762813568115,6.868253231048584,6.553888320922852,1
2843,600408,2.08,0.048207491636276245,1.6336324214935303,1.6402959823608398,1.6650876998901367,1.6048856973648071,1.6472046375274658,1.65440034866333,1.6822532415390015,1.6177829504013062,1
626,002818,28.08,0.04817577823996544,25.811861038208008,25.956758499145508,26.385095596313477,25.3380126953125,25.873367309570312,26.0462589263916,26.558691024780273,25.37302017211914,1
1689,601238,12.915,0.04815814644098282,12.592663764953613,12.66597843170166,12.862581253051758,12.397133827209473,12.724721908569336,12.791460037231445,12.994155883789062,12.53980827331543,1
1411,600019,8.169,0.04815097153186798,8.47314739227295,8.515993118286133,8.662732124328613,8.331247329711914,8.533440589904785,8.576640129089355,8.732404708862305,8.3919677734375,1
649,002475,23.81,0.04812832921743393,23.65751838684082,23.794204711914062,24.190038681030273,23.27664566040039,23.869794845581055,23.991004943847656,24.396913528442383,23.502695083618164,1
1374,603866,57.02,0.04812220484018326,52.15149688720703,52.420745849609375,53.33625793457031,51.1795768737793,52.297306060791016,52.59275817871094,53.64244842529297,51.25836944580078,1
808,000498,5.65,0.0480622723698616,4.3353142738342285,4.3638458251953125,4.4174017906188965,4.265700340270996,4.368380069732666,4.398445129394531,4.470719337463379,4.291004657745361,1
2191,002546,4.428,0.048057105392217636,3.451390027999878,3.4721105098724365,3.5140271186828613,3.396150588989258,3.4782607555389404,3.5015323162078857,3.5593597888946533,3.418440818786621,1
2826,300008,6.2,0.04803711548447609,4.797674179077148,4.821272373199463,4.899011135101318,4.709545135498047,4.828703880310059,4.8518781661987305,4.9357781410217285,4.7432379722595215,1
1710,603239,15.701,0.04802006855607033,12.195125579833984,12.266109466552734,12.43767261505127,11.971996307373047,12.216730117797852,12.308835983276367,12.546893119812012,11.970252990722656,1
886,002360,6.4,0.04797627031803131,4.908746242523193,4.9392218589782715,4.996163368225098,4.831580638885498,4.946029186248779,4.980435371398926,5.063382148742676,4.8602614402771,1
2464,002598,7.88,0.047940824180841446,7.602879047393799,7.647638320922852,7.785076141357422,7.456962585449219,7.607199668884277,7.659201145172119,7.814455509185791,7.462801456451416,1
2876,600689,10.99,0.04793071746826172,9.989596366882324,10.051006317138672,10.207578659057617,9.814539909362793,10.028952598571777,10.096470832824707,10.284957885742188,9.84483814239502,1
120,000519,9.28,0.04782974720001221,7.197371959686279,7.245469093322754,7.359233379364014,7.063092231750488,7.205204010009766,7.256643772125244,7.400918483734131,7.059142589569092,1
705,600227,5.44,0.04781694710254669,4.601535797119141,4.627116680145264,4.685661315917969,4.528204441070557,4.628948211669922,4.661340713500977,4.744729042053223,4.543972969055176,1
1383,002507,24.664,0.0477898083627224,23.378713607788086,23.516281127929688,23.932403564453125,22.94132423400879,23.400480270385742,23.550617218017578,24.03768539428711,22.936376571655273,1
1345,300113,19.76,0.047758329659700394,15.118889808654785,15.218595504760742,15.444506645202637,14.854825019836426,15.171307563781738,15.270949363708496,15.564266204833984,14.869384765625,1
726,600458,8.227,0.04770621657371521,6.784555912017822,6.8266472816467285,6.9150190353393555,6.676711082458496,6.83521842956543,6.880867958068848,6.995231628417969,6.723824501037598,1
531,600327,5.527,0.047669027000665665,4.644957542419434,4.678910732269287,4.724098205566406,4.588478088378906,4.721993446350098,4.751266956329346,4.807206153869629,4.664764404296875,1
16,000021,8.46,0.04766661673784256,6.807141304016113,6.849257469177246,6.935613632202148,6.698841094970703,6.855222702026367,6.900142669677734,7.018152236938477,6.736666202545166,1
953,300072,26.81,0.047655120491981506,23.120357513427734,23.25713348388672,23.548486709594727,22.759050369262695,23.267057418823242,23.43334197998047,23.84363555908203,22.865636825561523,1
8,002105,5.613,0.04765460640192032,4.394136428833008,4.422387599945068,4.476400852203369,4.324460506439209,4.424454689025879,4.455074310302734,4.530540943145752,4.346783638000488,1
124,000630,2.569,0.04764227196574211,2.1841742992401123,2.198838710784912,2.2219855785369873,2.1553471088409424,2.2142226696014404,2.2285847663879395,2.25803279876709,2.185168504714966,1
141,000969,7.85,0.04763147234916687,6.323023796081543,6.359945297241211,6.455287933349609,6.209097862243652,6.3427348136901855,6.385725498199463,6.504846096038818,6.226775169372559,1
1764,002363,7.05,0.047617435455322266,5.572464466094971,5.607586860656738,5.683681011199951,5.477100372314453,5.595795631408691,5.63551664352417,5.737905502319336,5.491934299468994,1
692,600061,12.2,0.04761595278978348,9.181007385253906,9.239950180053711,9.32487964630127,9.048773765563965,9.298177719116211,9.36545181274414,9.479640007019043,9.177331924438477,1
638,002025,24.87,0.047604918479919434,20.566669464111328,20.68523597717285,20.982213973999023,20.233036041259766,20.71587371826172,20.82806968688965,21.19622802734375,20.349414825439453,1
63,600259,31.68,0.04758647456765175,28.519283294677734,28.674781799316406,29.133363723754883,28.01445198059082,28.59791374206543,28.7818546295166,29.34756088256836,28.061935424804688,1
2302,002228,4.316,0.04756893590092659,4.876251697540283,4.895880222320557,4.986570835113525,4.789437770843506,4.900577068328857,4.921081066131592,5.017266273498535,4.810042858123779,1
2187,002322,14.367,0.047493815422058105,13.226171493530273,13.31229305267334,13.526201248168945,13.008559226989746,13.303386688232422,13.382186889648438,13.626385688781738,13.081172943115234,1
260,002375,6.65,0.04745308309793472,5.261578559875488,5.293689250946045,5.35491418838501,5.181546688079834,5.309945583343506,5.343961715698242,5.427426815032959,5.2268218994140625,1
2942,002421,5.006,0.04743919149041176,3.880502462387085,3.9032018184661865,3.956454038619995,3.811314344406128,3.896700620651245,3.923516273498535,3.9921200275421143,3.829061269760132,1
2845,600740,12.13,0.047429975122213364,11.59343147277832,11.625716209411621,11.86813735961914,11.353872299194336,11.611976623535156,11.65576171875,11.892386436462402,11.386361122131348,1
80,600547,27.139,0.04742894694209099,24.941862106323242,25.114675521850586,25.47784996032715,24.568920135498047,25.135234832763672,25.29584312438965,25.73419952392578,24.716197967529297,1
543,600712,6.45,0.04737848415970802,4.899312496185303,4.92971134185791,4.98481559753418,4.8220720291137695,4.9381489753723145,4.972525119781494,5.050534248352051,4.856548309326172,1
2434,002278,11.62,0.04737528786063194,7.891595363616943,7.91813325881958,8.016788482666016,7.763718605041504,8.000539779663086,8.031293869018555,8.131526947021484,7.884984970092773,1
1626,000548,5.63,0.04737254977226257,4.1490068435668945,4.173779010772705,4.222842216491699,4.080991268157959,4.180945873260498,4.207597255706787,4.274318218231201,4.110541343688965,1
2025,600067,5.12,0.04736211150884628,4.016475200653076,4.039465427398682,4.0855889320373535,3.9540538787841797,4.059120178222656,4.085267066955566,4.141326427459717,4.00028657913208,1
1234,002084,5.69,0.04734892025589943,4.450604438781738,4.477043628692627,4.533600807189941,4.377317905426025,4.479001045227051,4.508596897125244,4.5845794677734375,4.40252685546875,1
1119,002032,48.802,0.047312818467617035,52.873207092285156,53.0723762512207,54.164283752441406,51.80881118774414,52.9096565246582,53.15147399902344,54.260032653808594,51.8928108215332,1
2386,603667,14.899,0.04723815247416496,11.9652099609375,12.014531135559082,12.200066566467285,11.739520072937012,12.056339263916016,12.120222091674805,12.294074058532715,11.86268138885498,1
2554,300417,21.954,0.0472237691283226,17.397830963134766,17.50710678100586,17.73744010925293,17.10785484313965,17.47054100036621,17.592622756958008,17.915752410888672,17.133527755737305,1
427,600103,3.55,0.04722317308187485,2.745690107345581,2.7621357440948486,2.790604591369629,2.7054975032806396,2.774214267730713,2.7919509410858154,2.8332595825195312,2.731858015060425,1
491,002302,14.177,0.04721737280488014,11.152865409851074,11.223929405212402,11.357550621032715,10.976804733276367,11.23440933227539,11.310562133789062,11.495100975036621,11.041646003723145,1
287,000701,8.45,0.04721241071820259,6.613266944885254,6.650824069976807,6.7318034172058105,6.503401279449463,6.649084568023682,6.694646835327148,6.8104424476623535,6.529941082000732,1
3147,600939,6.16,0.04720992222428322,4.8304948806762695,4.861629486083984,4.925432205200195,4.751091003417969,4.851376533508301,4.885155200958252,4.9753899574279785,4.757440090179443,1
1716,603358,23.723,0.04718663915991783,22.413599014282227,22.558273315429688,22.87575340270996,22.052104949951172,22.522632598876953,22.68178939819336,23.092668533325195,22.11457061767578,1
1534,000728,8.93,0.047168076038360596,7.1848297119140625,7.227370262145996,7.31601619720459,7.069553852081299,7.240959167480469,7.289083003997803,7.403011322021484,7.12863302230835,1
1740,000678,5.97,0.04714004695415497,4.614041805267334,4.641878128051758,4.698387145996094,4.539208889007568,4.645392417907715,4.676040172576904,4.75318717956543,4.56478214263916,1
1433,002443,8.51,0.04712742567062378,6.675275802612305,6.717109680175781,6.822968482971191,6.558957576751709,6.704685211181641,6.742236137390137,6.8680644035339355,6.584373474121094,1
515,300599,12.583,0.04712492600083351,11.566692352294922,11.619634628295898,11.818710327148438,11.355646133422852,11.597820281982422,11.661188125610352,11.890780448913574,11.366575241088867,1
685,000547,10.09,0.04705425351858139,7.448849678039551,7.495909214019775,7.591456890106201,7.325646877288818,7.4906439781188965,7.539903163909912,7.670349597930908,7.3507490158081055,1
533,600415,5.14,0.04705063998699188,4.261452674865723,4.288511753082275,4.327264785766602,4.20988655090332,4.326503753662109,4.352981090545654,4.407964706420898,4.271602153778076,1
18,000938,72.58,0.04704880714416504,58.29086685180664,58.6520881652832,59.53116226196289,57.242488861083984,58.37028121948242,58.77912139892578,59.9356803894043,57.21826934814453,1
970,300221,13.475,0.047048039734363556,10.037107467651367,10.097477912902832,10.213765144348145,9.878666877746582,10.114768028259277,10.17986011505127,10.343438148498535,9.943979263305664,1
1817,002311,24.45,0.04703987017273903,22.811134338378906,22.876401901245117,23.269634246826172,22.40734100341797,22.979692459106445,23.051769256591797,23.461380004882812,22.558719635009766,1
2255,600519,719.8,0.04703347012400627,728.4859619140625,732.7714233398438,742.671630859375,718.7540283203125,738.7310180664062,742.479248046875,752.5595092773438,729.5069580078125,1
1496,002307,6.773,0.047013044357299805,6.197875022888184,6.231855392456055,6.313920974731445,6.106569290161133,6.255539417266846,6.289365768432617,6.393657684326172,6.149974346160889,1
2069,600743,2.958,0.046967893838882446,2.508885622024536,2.5242419242858887,2.5538878440856934,2.4719905853271484,2.53452205657959,2.550858974456787,2.588094711303711,2.4979701042175293,1
1824,600496,3.47,0.04696068912744522,2.8578708171844482,2.8751611709594727,2.906975746154785,2.818185567855835,2.8911592960357666,2.9087114334106445,2.9505295753479004,2.8498287200927734,1
2931,002253,18.9,0.04694501683115959,14.33004379272461,14.413446426391602,14.611490249633789,14.068621635437012,14.362265586853027,14.464280128479004,14.729073524475098,14.091935157775879,1
2270,603779,15.781,0.046943195164203644,15.470211029052734,15.56379222869873,15.817072868347168,15.218486785888672,15.602452278137207,15.673623085021973,15.932891845703125,15.347066879272461,1
2014,300642,67.483,0.04693993553519249,57.750606536865234,58.077362060546875,59.05803680419922,56.667728424072266,57.962486267089844,58.28850173950195,59.32770919799805,56.93513488769531,1
2797,002071,9.51,0.04690604284405708,7.811314105987549,7.857440948486328,7.9603271484375,7.6808671951293945,7.831569671630859,7.889630317687988,8.041146278381348,7.674312114715576,1
1438,601021,35.153,0.04689350724220276,39.43305206298828,39.58647918701172,40.33492660522461,38.733055114746094,39.62202835083008,39.786380767822266,40.549381256103516,38.9354248046875,1
2277,000752,13.7,0.04687517508864403,9.699703216552734,9.75571346282959,9.866866111755371,9.56293773651123,9.870469093322754,9.91784381866455,10.011202812194824,9.751425743103027,1
2194,300018,6.2,0.0468556210398674,4.857038974761963,4.887768745422363,4.956075191497803,4.772246360778809,4.869485378265381,4.904289722442627,4.995852947235107,4.777030944824219,1
463,002299,15.63,0.04684888944029808,14.96560287475586,15.033808708190918,15.311637878417969,14.682907104492188,14.980184555053711,15.059184074401855,15.370784759521484,14.671801567077637,1
273,600183,9.878,0.04683653637766838,8.144291877746582,8.196148872375488,8.322226524353027,8.007312774658203,8.186671257019043,8.236222267150879,8.382347106933594,8.04638385772705,1
1176,603908,31.733,0.04681553319096565,28.745983123779297,28.923809051513672,29.350988388061523,28.250104904174805,28.804492950439453,29.016178131103516,29.572649002075195,28.263174057006836,1
20,000997,18.55,0.046801261603832245,14.613787651062012,14.701981544494629,14.890730857849121,14.378256797790527,14.692399978637695,14.78992748260498,15.051177024841309,14.427534103393555,1
1055,300129,4.96,0.04678700491786003,3.540809392929077,3.561962366104126,3.6140923500061035,3.4721832275390625,3.5422651767730713,3.5674076080322266,3.634636402130127,3.4728446006774902,1
2601,600419,23.771,0.04678107798099518,21.6636962890625,21.77338218688965,22.127635955810547,21.300718307495117,21.83836555480957,21.92792320251465,22.29718780517578,21.454858779907227,1
2563,300450,34.268,0.046780675649642944,27.60843849182129,27.798036575317383,28.16908836364746,27.166942596435547,27.819255828857422,28.005481719970703,28.437829971313477,27.39600372314453,1
2937,002373,15.049,0.046776290982961655,11.75235652923584,11.81191349029541,12.02271556854248,11.524784088134766,11.76894760131836,11.828272819519043,12.063870429992676,11.521337509155273,1
189,600332,41.88,0.04676252231001854,39.20117950439453,39.40504455566406,40.11508560180664,38.52259063720703,39.4323844909668,39.600276947021484,40.32400131225586,38.75746536254883,1
2238,000768,16.867,0.04672657325863838,13.946308135986328,14.024665832519531,14.241564750671387,13.701926231384277,13.9925537109375,14.074013710021973,14.342170715332031,13.719036102294922,1
840,000902,9.7,0.046721525490283966,8.485929489135742,8.529745101928711,8.647311210632324,8.356253623962402,8.562591552734375,8.605533599853516,8.746670722961426,8.418899536132812,1
322,600804,15.65,0.04670725762844086,12.79665470123291,12.861825942993164,13.068729400634766,12.556703567504883,12.820174217224121,12.894230842590332,13.143192291259766,12.56103515625,1
1481,600820,7.22,0.04666538164019585,5.753042697906494,5.788810729980469,5.848414421081543,5.673985004425049,5.830763816833496,5.865787982940674,5.9387640953063965,5.756566047668457,1
2782,601811,11.508,0.04665624350309372,9.305619239807129,9.363541603088379,9.471524238586426,9.166595458984375,9.372550964355469,9.43741512298584,9.594274520874023,9.213691711425781,1
