index,amount,change,date,price,time,type,volume
8213,272368,0.01,2018-09-10,10.76,09:59:04,买盘,253
8214,31277,0.03,2018-09-10,10.79,09:59:07,买盘,29
8215,10770,-0.02,2018-09-10,10.77,09:59:10,卖盘,10
8216,175404,0.03,2018-09-10,10.8,09:59:13,买盘,163
8217,56051,0.0,2018-09-10,10.8,09:59:16,买盘,52
8218,61558,0.0,2018-09-10,10.8,09:59:19,买盘,57
8219,14048,0.0,2018-09-10,10.8,09:59:22,卖盘,13
8220,193812,0.08,2018-09-10,10.88,09:59:25,买盘,179
8221,32568,-0.06,2018-09-10,10.82,09:59:28,卖盘,30
8222,7616,0.06,2018-09-10,10.88,09:59:31,买盘,7
8223,41267,-0.06,2018-09-10,10.82,09:59:33,卖盘,38
8224,47845,0.06,2018-09-10,10.88,09:59:36,买盘,44
8225,185472,-0.06,2018-09-10,10.82,09:59:40,卖盘,171
8226,14091,0.05,2018-09-10,10.87,09:59:43,买盘,13
8227,16230,-0.05,2018-09-10,10.82,09:59:46,中性盘,15
8228,45603,0.05,2018-09-10,10.87,09:59:49,买盘,42
8229,93414,-0.05,2018-09-10,10.82,09:59:51,卖盘,86
8230,14116,0.05,2018-09-10,10.87,09:59:55,买盘,13
8231,11902,-0.05,2018-09-10,10.82,09:59:58,卖盘,11
8232,30338,0.05,2018-09-10,10.87,10:00:01,买盘,28
8233,24969,-0.04,2018-09-10,10.83,10:00:04,卖盘,23
8234,17368,0.0,2018-09-10,10.83,10:00:07,卖盘,16
8235,7608,0.04,2018-09-10,10.87,10:00:10,买盘,7
8236,66138,-0.04,2018-09-10,10.83,10:00:13,卖盘,61
8237,76957,0.03,2018-09-10,10.86,10:00:16,买盘,71
8238,9774,0.0,2018-09-10,10.86,10:00:22,买盘,9
8239,109416,0.0,2018-09-10,10.86,10:00:25,买盘,101
8240,10860,0.0,2018-09-10,10.86,10:00:28,买盘,10
8241,27106,0.0,2018-09-10,10.86,10:00:31,买盘,25
8242,10851,-0.03,2018-09-10,10.83,10:00:34,卖盘,10
8243,69274,0.01,2018-09-10,10.84,10:00:37,中性盘,64
8244,10840,0.0,2018-09-10,10.84,10:00:40,卖盘,10
8245,54207,-0.01,2018-09-10,10.83,10:00:42,卖盘,50
8246,43300,-0.01,2018-09-10,10.82,10:00:45,卖盘,40
8247,55223,0.01,2018-09-10,10.83,10:00:49,买盘,51
8248,316714,-0.03,2018-09-10,10.8,10:00:52,卖盘,293
8249,68098,0.0,2018-09-10,10.8,10:00:55,卖盘,63
8250,42107,0.0,2018-09-10,10.8,10:00:58,卖盘,39
8251,11880,0.0,2018-09-10,10.8,10:01:01,买盘,11
8252,52779,0.0,2018-09-10,10.8,10:01:04,买盘,49
8253,10755,0.0,2018-09-10,10.8,10:01:07,买盘,10
8254,3237,-0.01,2018-09-10,10.79,10:01:10,卖盘,3
8255,15115,0.0,2018-09-10,10.79,10:01:12,卖盘,14
8256,2158,0.0,2018-09-10,10.79,10:01:15,卖盘,2
8257,1079,0.0,2018-09-10,10.79,10:01:19,买盘,1
8258,89270,0.0,2018-09-10,10.79,10:01:22,买盘,83
8259,44158,-0.02,2018-09-10,10.77,10:01:25,买盘,41
8260,5385,0.0,2018-09-10,10.77,10:01:28,买盘,5
8261,64405,-0.05,2018-09-10,10.72,10:01:31,卖盘,60
8262,18241,0.01,2018-09-10,10.73,10:01:34,买盘,17
8263,572811,-0.03,2018-09-10,10.7,10:01:37,卖盘,535
8264,51320,0.0,2018-09-10,10.7,10:01:40,买盘,48
8265,162201,-0.05,2018-09-10,10.65,10:01:43,卖盘,152
8266,12828,0.04,2018-09-10,10.69,10:01:46,买盘,12
8267,217234,-0.05,2018-09-10,10.64,10:01:48,卖盘,204
8268,669409,-0.07,2018-09-10,10.57,10:01:52,卖盘,631
8269,39115,-0.02,2018-09-10,10.55,10:01:54,卖盘,37
8270,40212,0.0,2018-09-10,10.55,10:01:58,卖盘,38
8271,46477,0.02,2018-09-10,10.57,10:02:01,买盘,44
8272,219422,0.07,2018-09-10,10.64,10:02:04,买盘,208
8273,21088,-0.11,2018-09-10,10.53,10:02:07,卖盘,20
8274,52875,0.0,2018-09-10,10.53,10:02:10,卖盘,50
8275,163131,0.08,2018-09-10,10.61,10:02:13,买盘,154
8276,305084,-0.08,2018-09-10,10.53,10:02:16,卖盘,289
8277,46660,0.07,2018-09-10,10.6,10:02:19,买盘,44
8278,58245,-0.04,2018-09-10,10.56,10:02:22,卖盘,55
8279,96004,0.0,2018-09-10,10.56,10:02:24,买盘,91
8280,67776,0.04,2018-09-10,10.6,10:02:28,买盘,64
8281,48625,-0.04,2018-09-10,10.56,10:02:30,卖盘,46
8282,80403,0.04,2018-09-10,10.6,10:02:34,买盘,76
8283,37110,0.0,2018-09-10,10.6,10:02:36,卖盘,35
8284,191264,-0.04,2018-09-10,10.56,10:02:39,卖盘,181
8285,44538,0.04,2018-09-10,10.6,10:02:42,买盘,42
8286,10594,0.0,2018-09-10,10.6,10:02:45,买盘,10
8287,12704,-0.02,2018-09-10,10.58,10:02:48,卖盘,12
8288,51925,0.02,2018-09-10,10.6,10:02:52,买盘,49
8289,20140,0.0,2018-09-10,10.6,10:02:54,买盘,19
8290,60388,0.0,2018-09-10,10.6,10:02:57,买盘,57
8291,99587,0.0,2018-09-10,10.6,10:03:01,买盘,94
8292,30710,-0.01,2018-09-10,10.59,10:03:04,中性盘,29
8293,337394,-0.02,2018-09-10,10.57,10:03:07,卖盘,319
8294,103595,0.01,2018-09-10,10.58,10:03:10,买盘,98
8295,23243,-0.02,2018-09-10,10.56,10:03:13,卖盘,22
8296,52906,0.02,2018-09-10,10.58,10:03:16,买盘,50
8297,54953,-0.01,2018-09-10,10.57,10:03:18,卖盘,52
8298,105685,0.0,2018-09-10,10.57,10:03:22,买盘,100
8299,169362,0.0,2018-09-10,10.57,10:03:25,买盘,160
8300,13742,0.01,2018-09-10,10.58,10:03:28,买盘,13
8301,140643,-0.01,2018-09-10,10.57,10:03:31,卖盘,133
8302,40188,0.03,2018-09-10,10.6,10:03:34,中性盘,38
8303,79388,-0.02,2018-09-10,10.58,10:03:37,卖盘,75
8304,113328,0.04,2018-09-10,10.62,10:03:40,买盘,107
8305,15920,-0.02,2018-09-10,10.6,10:03:43,卖盘,15
8306,15890,0.0,2018-09-10,10.6,10:03:46,买盘,15
8307,22286,0.02,2018-09-10,10.62,10:03:49,买盘,21
8308,42423,-0.02,2018-09-10,10.6,10:03:52,卖盘,40
8309,19085,0.03,2018-09-10,10.63,10:03:55,买盘,18
8310,69107,0.01,2018-09-10,10.64,10:03:58,买盘,65
8311,66969,-0.02,2018-09-10,10.62,10:04:01,卖盘,63
8312,13796,-0.01,2018-09-10,10.61,10:04:04,卖盘,13
8313,55274,0.03,2018-09-10,10.64,10:04:07,买盘,52
8314,3186,-0.02,2018-09-10,10.62,10:04:10,卖盘,3
8315,20174,-0.01,2018-09-10,10.61,10:04:13,卖盘,19
8316,136846,-0.01,2018-09-10,10.6,10:04:16,卖盘,129
8317,23369,0.02,2018-09-10,10.62,10:04:19,买盘,22
8318,223683,0.0,2018-09-10,10.62,10:04:22,买盘,211
8319,44564,0.0,2018-09-10,10.62,10:04:25,买盘,42
8320,41348,-0.02,2018-09-10,10.6,10:04:28,卖盘,39
8321,42456,0.01,2018-09-10,10.61,10:04:31,买盘,40
8322,8494,0.01,2018-09-10,10.62,10:04:34,中性盘,8
8323,31829,-0.01,2018-09-10,10.61,10:04:37,卖盘,30
8324,15916,0.0,2018-09-10,10.61,10:04:39,卖盘,15
8325,5307,0.0,2018-09-10,10.61,10:04:42,卖盘,5
8326,114588,0.0,2018-09-10,10.61,10:04:46,卖盘,108
8327,31845,0.01,2018-09-10,10.62,10:04:49,买盘,30
8328,124024,0.0,2018-09-10,10.62,10:04:51,买盘,117
8329,5305,-0.01,2018-09-10,10.61,10:04:54,中性盘,5
8330,10605,-0.01,2018-09-10,10.6,10:04:57,卖盘,10
8331,3181,0.0,2018-09-10,10.6,10:05:00,卖盘,3
8332,8488,0.01,2018-09-10,10.61,10:05:04,买盘,8
8333,129419,0.0,2018-09-10,10.61,10:05:06,买盘,122
8334,35003,0.0,2018-09-10,10.61,10:05:09,买盘,33
8335,2122,0.0,2018-09-10,10.61,10:05:13,买盘,2
8336,54109,0.0,2018-09-10,10.61,10:05:15,买盘,51
8337,27586,0.0,2018-09-10,10.61,10:05:18,买盘,26
8338,21238,0.0,2018-09-10,10.61,10:05:21,卖盘,20
8339,1062,0.01,2018-09-10,10.62,10:05:24,中性盘,1
8340,247039,0.03,2018-09-10,10.65,10:05:28,买盘,232
8341,17040,0.0,2018-09-10,10.65,10:05:31,卖盘,16
8342,12787,0.03,2018-09-10,10.68,10:05:34,买盘,12
8343,5340,0.0,2018-09-10,10.68,10:05:37,买盘,5
8344,13884,0.0,2018-09-10,10.68,10:05:40,买盘,13
8345,10679,0.0,2018-09-10,10.68,10:05:42,买盘,10
8346,57672,0.0,2018-09-10,10.68,10:05:46,买盘,54
8347,48060,0.0,2018-09-10,10.68,10:05:48,买盘,45
8348,10690,0.01,2018-09-10,10.69,10:05:51,买盘,10
8349,21380,0.0,2018-09-10,10.69,10:05:54,买盘,20
8350,18172,0.0,2018-09-10,10.69,10:05:58,买盘,17
8351,66278,0.0,2018-09-10,10.69,10:06:01,买盘,62
8352,41691,0.0,2018-09-10,10.69,10:06:04,买盘,39
8353,106900,0.0,2018-09-10,10.69,10:06:07,买盘,100
8354,17106,0.0,2018-09-10,10.69,10:06:10,买盘,16
8355,59862,0.01,2018-09-10,10.7,10:06:16,买盘,56
8356,16050,0.0,2018-09-10,10.7,10:06:22,买盘,15
8357,34249,0.0,2018-09-10,10.7,10:06:25,买盘,32
8358,16063,0.0,2018-09-10,10.7,10:06:28,卖盘,15
8359,114626,0.0,2018-09-10,10.7,10:06:30,卖盘,107
8360,22470,0.0,2018-09-10,10.7,10:06:33,买盘,21
8361,83453,-0.01,2018-09-10,10.69,10:06:37,卖盘,78
8362,159401,0.0,2018-09-10,10.69,10:06:40,卖盘,149
8363,12819,0.0,2018-09-10,10.69,10:06:42,买盘,12
8364,7483,0.0,2018-09-10,10.69,10:06:45,买盘,7
8365,82313,0.0,2018-09-10,10.69,10:06:48,买盘,77
8366,17111,0.02,2018-09-10,10.71,10:06:51,买盘,16
8367,80132,-0.03,2018-09-10,10.68,10:06:54,卖盘,75
8368,13884,0.0,2018-09-10,10.68,10:06:58,卖盘,13
8369,106818,0.01,2018-09-10,10.69,10:07:01,买盘,100
8370,10690,0.0,2018-09-10,10.69,10:07:04,买盘,10
8371,3207,0.0,2018-09-10,10.69,10:07:07,买盘,3
8372,44858,0.0,2018-09-10,10.69,10:07:10,买盘,42
8373,29915,-0.02,2018-09-10,10.67,10:07:13,卖盘,28
8374,47024,0.0,2018-09-10,10.67,10:07:16,买盘,44
8375,1069,0.02,2018-09-10,10.69,10:07:19,买盘,1
8376,28863,0.0,2018-09-10,10.69,10:07:21,买盘,27
8377,98250,-0.03,2018-09-10,10.66,10:07:24,卖盘,92
8378,2138,0.03,2018-09-10,10.69,10:07:27,中性盘,2
8379,59820,0.0,2018-09-10,10.69,10:07:31,买盘,56
8380,1068,-0.01,2018-09-10,10.68,10:07:34,卖盘,1
8381,149520,0.0,2018-09-10,10.68,10:07:37,卖盘,140
8382,9606,-0.02,2018-09-10,10.66,10:07:40,卖盘,9
8383,16024,0.03,2018-09-10,10.69,10:07:43,买盘,15
8384,81038,-0.03,2018-09-10,10.66,10:07:48,卖盘,76
8385,6396,0.0,2018-09-10,10.66,10:07:52,买盘,6
8386,73486,-0.01,2018-09-10,10.65,10:07:58,卖盘,69
8387,15975,0.0,2018-09-10,10.65,10:08:04,买盘,15
8388,60735,-0.01,2018-09-10,10.64,10:08:07,卖盘,57
8389,5320,0.0,2018-09-10,10.64,10:08:09,买盘,5
8390,3192,0.0,2018-09-10,10.64,10:08:12,买盘,3
8391,22378,0.01,2018-09-10,10.65,10:08:15,买盘,21
8392,6390,0.0,2018-09-10,10.65,10:08:19,卖盘,6
8393,9585,0.0,2018-09-10,10.65,10:08:21,卖盘,9
8394,23430,0.0,2018-09-10,10.65,10:08:25,卖盘,22
8395,17040,0.0,2018-09-10,10.65,10:08:28,买盘,16
8396,2130,0.0,2018-09-10,10.65,10:08:31,买盘,2
8397,29820,0.0,2018-09-10,10.65,10:08:34,买盘,28
8398,3195,0.0,2018-09-10,10.65,10:08:37,买盘,3
8399,3195,0.0,2018-09-10,10.65,10:08:40,买盘,3
8400,23430,0.0,2018-09-10,10.65,10:08:43,买盘,22
8401,2129,0.0,2018-09-10,10.65,10:08:46,买盘,2
8402,127799,0.0,2018-09-10,10.65,10:08:48,买盘,120
8403,3198,0.01,2018-09-10,10.66,10:08:52,买盘,3
8404,3198,0.0,2018-09-10,10.66,10:08:55,卖盘,3
8405,25599,0.01,2018-09-10,10.67,10:08:58,买盘,24
8406,3201,0.0,2018-09-10,10.67,10:09:03,卖盘,3
8407,9609,0.01,2018-09-10,10.68,10:09:06,买盘,9
8408,42697,0.0,2018-09-10,10.68,10:09:09,买盘,40
8409,33087,0.0,2018-09-10,10.68,10:09:12,买盘,31
8410,21335,-0.02,2018-09-10,10.66,10:09:15,卖盘,20
8411,12816,0.02,2018-09-10,10.68,10:09:18,买盘,12
8412,2136,0.0,2018-09-10,10.68,10:09:21,买盘,2
8413,16005,-0.01,2018-09-10,10.67,10:09:28,卖盘,15
8414,34176,0.01,2018-09-10,10.68,10:09:31,买盘,32
8415,2136,0.0,2018-09-10,10.68,10:09:34,买盘,2
8416,19418,0.01,2018-09-10,10.69,10:09:37,买盘,18
8417,1068,-0.01,2018-09-10,10.68,10:09:39,卖盘,1
8418,2137,0.01,2018-09-10,10.69,10:09:45,买盘,2
8419,61992,-0.01,2018-09-10,10.68,10:09:48,卖盘,58
8420,1069,0.01,2018-09-10,10.69,10:09:52,卖盘,1
8421,56435,-0.02,2018-09-10,10.67,10:09:54,卖盘,53
8422,12828,0.02,2018-09-10,10.69,10:09:58,卖盘,12
8423,527292,-0.04,2018-09-10,10.65,10:10:01,卖盘,495
8424,15970,-0.01,2018-09-10,10.64,10:10:04,卖盘,15
8425,11754,0.05,2018-09-10,10.69,10:10:07,买盘,11
8426,13875,-0.02,2018-09-10,10.67,10:10:09,中性盘,13
8427,5325,-0.02,2018-09-10,10.65,10:10:12,卖盘,5
8428,58525,-0.02,2018-09-10,10.63,10:10:18,卖盘,55
8429,11693,0.0,2018-09-10,10.63,10:10:22,买盘,11
8430,329846,-0.03,2018-09-10,10.6,10:10:25,卖盘,311
8431,56176,0.0,2018-09-10,10.6,10:10:28,买盘,53
8432,26475,-0.01,2018-09-10,10.59,10:10:34,卖盘,25
8433,47636,0.01,2018-09-10,10.6,10:10:37,买盘,45
8434,15886,-0.02,2018-09-10,10.58,10:10:40,卖盘,15
8435,12688,-0.01,2018-09-10,10.57,10:10:43,卖盘,12
8436,5287,0.0,2018-09-10,10.57,10:10:46,卖盘,5
8437,282971,-0.02,2018-09-10,10.55,10:10:49,卖盘,268
8438,13725,0.01,2018-09-10,10.56,10:10:52,买盘,13
8439,214875,-0.04,2018-09-10,10.52,10:10:55,卖盘,204
8440,25281,0.0,2018-09-10,10.52,10:10:58,卖盘,24
8441,15782,0.0,2018-09-10,10.52,10:11:01,卖盘,15
8442,128384,0.02,2018-09-10,10.54,10:11:04,买盘,122
8443,50493,-0.02,2018-09-10,10.52,10:11:07,卖盘,48
8444,86306,0.0,2018-09-10,10.52,10:11:10,卖盘,82
8445,46280,0.0,2018-09-10,10.52,10:11:13,买盘,44
8446,168260,0.02,2018-09-10,10.54,10:11:15,中性盘,160
8447,78900,-0.02,2018-09-10,10.52,10:11:19,中性盘,75
8448,42090,0.0,2018-09-10,10.52,10:11:21,卖盘,40
8449,61064,0.02,2018-09-10,10.54,10:11:25,买盘,58
8450,1054,0.0,2018-09-10,10.54,10:11:28,卖盘,1
8451,66402,0.0,2018-09-10,10.54,10:11:31,卖盘,63
8452,74834,0.0,2018-09-10,10.54,10:11:34,卖盘,71
8453,26347,0.0,2018-09-10,10.54,10:11:37,买盘,25
8454,72743,0.01,2018-09-10,10.55,10:11:40,买盘,69
8455,4216,-0.01,2018-09-10,10.54,10:11:43,卖盘,4
8456,17927,0.01,2018-09-10,10.55,10:11:46,买盘,17
8457,10550,0.0,2018-09-10,10.55,10:11:48,买盘,10
8458,47469,-0.01,2018-09-10,10.54,10:11:51,卖盘,45
8459,39005,0.01,2018-09-10,10.55,10:11:55,买盘,37
8460,3165,0.0,2018-09-10,10.55,10:11:57,卖盘,3
8461,43314,0.02,2018-09-10,10.57,10:12:04,买盘,41
8462,23254,0.0,2018-09-10,10.57,10:12:07,卖盘,22
8463,41232,0.0,2018-09-10,10.57,10:12:10,卖盘,39
8464,12706,0.02,2018-09-10,10.59,10:12:13,买盘,12
8465,27514,-0.01,2018-09-10,10.58,10:12:16,卖盘,26
8466,23286,0.0,2018-09-10,10.58,10:12:19,卖盘,22
8467,5290,0.0,2018-09-10,10.58,10:12:22,卖盘,5
8468,22218,0.0,2018-09-10,10.58,10:12:25,卖盘,21
8469,6350,0.01,2018-09-10,10.59,10:12:28,买盘,6
8470,73031,-0.01,2018-09-10,10.58,10:12:31,卖盘,69
8471,14812,0.0,2018-09-10,10.58,10:12:34,买盘,14
8472,69858,0.02,2018-09-10,10.6,10:12:37,买盘,66
8473,82513,-0.03,2018-09-10,10.57,10:12:40,卖盘,78
8474,39240,0.0,2018-09-10,10.57,10:12:49,卖盘,37
8475,1058,0.01,2018-09-10,10.58,10:12:52,中性盘,1
8476,30716,0.0,2018-09-10,10.58,10:12:54,卖盘,29
8477,40265,0.0,2018-09-10,10.58,10:13:00,卖盘,38
8478,5292,0.0,2018-09-10,10.58,10:13:03,卖盘,5
8479,12717,0.01,2018-09-10,10.59,10:13:06,中性盘,12
8480,4236,0.0,2018-09-10,10.59,10:13:10,卖盘,4
8481,79425,0.0,2018-09-10,10.59,10:13:13,卖盘,75
8482,23296,0.0,2018-09-10,10.59,10:13:16,买盘,22
8483,11638,-0.01,2018-09-10,10.58,10:13:19,卖盘,11
8484,32827,0.0,2018-09-10,10.58,10:13:22,卖盘,31
8485,4235,0.01,2018-09-10,10.59,10:13:25,买盘,4
8486,33859,-0.01,2018-09-10,10.58,10:13:28,卖盘,32
8487,3177,0.01,2018-09-10,10.59,10:13:31,买盘,3
8488,32819,-0.01,2018-09-10,10.58,10:13:34,卖盘,31
8489,15872,-0.01,2018-09-10,10.57,10:13:37,卖盘,15
8490,1058,0.01,2018-09-10,10.58,10:13:40,中性盘,1
8491,27508,0.0,2018-09-10,10.58,10:13:42,买盘,26
8492,1058,0.0,2018-09-10,10.58,10:13:46,卖盘,1
8493,90088,0.02,2018-09-10,10.6,10:13:49,买盘,85
8494,18020,0.0,2018-09-10,10.6,10:13:52,卖盘,17
8495,46596,-0.01,2018-09-10,10.59,10:13:55,买盘,44
8496,11680,0.03,2018-09-10,10.62,10:13:58,买盘,11
8497,3184,-0.02,2018-09-10,10.6,10:14:01,卖盘,3
8498,9550,0.0,2018-09-10,10.6,10:14:04,卖盘,9
8499,20140,0.0,2018-09-10,10.6,10:14:06,卖盘,19
8500,19078,-0.01,2018-09-10,10.59,10:14:10,卖盘,18
8501,58287,0.0,2018-09-10,10.59,10:14:13,卖盘,55
8502,1059,0.0,2018-09-10,10.59,10:14:16,买盘,1
8503,57136,-0.01,2018-09-10,10.58,10:14:19,卖盘,54
8504,47656,0.01,2018-09-10,10.59,10:14:22,买盘,45
8505,10590,0.0,2018-09-10,10.59,10:14:28,卖盘,10
8506,4239,0.01,2018-09-10,10.6,10:14:31,买盘,4
8507,42360,-0.01,2018-09-10,10.59,10:14:34,卖盘,40
8508,14816,-0.01,2018-09-10,10.58,10:14:37,卖盘,14
8509,41263,0.01,2018-09-10,10.59,10:14:40,买盘,39
8510,5295,0.0,2018-09-10,10.59,10:14:42,买盘,5
8511,29622,-0.01,2018-09-10,10.58,10:14:45,卖盘,28
8512,3174,0.0,2018-09-10,10.58,10:14:49,卖盘,3
8513,15872,0.01,2018-09-10,10.59,10:14:52,买盘,15
8514,10585,0.0,2018-09-10,10.59,10:14:55,买盘,10
8515,66664,-0.01,2018-09-10,10.58,10:15:01,卖盘,63
8516,4232,0.0,2018-09-10,10.58,10:15:04,买盘,4
8517,6348,0.0,2018-09-10,10.58,10:15:07,买盘,6
8518,22218,0.0,2018-09-10,10.58,10:15:10,买盘,21
8519,11639,0.0,2018-09-10,10.58,10:15:13,中性盘,11
8520,25377,0.0,2018-09-10,10.58,10:15:15,买盘,24
8521,1058,0.0,2018-09-10,10.58,10:15:19,买盘,1
8522,2114,-0.01,2018-09-10,10.57,10:15:22,卖盘,2
8523,12696,0.01,2018-09-10,10.58,10:15:24,买盘,12
8524,185473,-0.01,2018-09-10,10.57,10:15:27,卖盘,175
8525,1059,0.02,2018-09-10,10.59,10:15:31,中性盘,1
8526,9531,0.0,2018-09-10,10.59,10:15:33,卖盘,9
8527,32813,-0.01,2018-09-10,10.58,10:15:36,卖盘,31
8528,18016,0.02,2018-09-10,10.6,10:15:39,买盘,17
8529,11638,-0.02,2018-09-10,10.58,10:15:42,卖盘,11
8530,12708,0.01,2018-09-10,10.59,10:15:45,卖盘,12
8531,18003,0.0,2018-09-10,10.59,10:15:49,买盘,17
8532,84566,-0.02,2018-09-10,10.57,10:15:52,卖盘,80
8533,13767,0.02,2018-09-10,10.59,10:15:55,买盘,13
8534,7413,0.0,2018-09-10,10.59,10:15:58,卖盘,7
8535,7412,-0.01,2018-09-10,10.58,10:16:01,卖盘,7
8536,3174,0.0,2018-09-10,10.58,10:16:04,买盘,3
8537,25413,0.01,2018-09-10,10.59,10:16:16,买盘,24
8538,4232,-0.01,2018-09-10,10.58,10:16:18,卖盘,4
8539,10580,0.0,2018-09-10,10.58,10:16:22,买盘,10
8540,63435,-0.01,2018-09-10,10.57,10:16:25,卖盘,60
8541,115072,0.0,2018-09-10,10.57,10:16:28,买盘,109
8542,25389,0.01,2018-09-10,10.58,10:16:30,买盘,24
8543,4228,-0.01,2018-09-10,10.57,10:16:36,卖盘,4
8544,57098,0.0,2018-09-10,10.57,10:16:39,卖盘,54
8545,13754,0.01,2018-09-10,10.58,10:16:42,买盘,13
8546,211772,0.02,2018-09-10,10.6,10:16:45,买盘,200
8547,4232,-0.02,2018-09-10,10.58,10:16:51,卖盘,4
8548,1058,0.0,2018-09-10,10.58,10:16:55,买盘,1
8549,5290,0.0,2018-09-10,10.58,10:16:58,买盘,5
8550,1060,0.02,2018-09-10,10.6,10:17:07,买盘,1
8551,105800,-0.02,2018-09-10,10.58,10:17:09,卖盘,100
8552,11672,0.05,2018-09-10,10.63,10:17:16,买盘,11
8553,9566,0.0,2018-09-10,10.63,10:17:21,买盘,9
8554,1060,-0.03,2018-09-10,10.6,10:17:24,卖盘,1
8555,18059,0.0,2018-09-10,10.6,10:17:27,卖盘,17
8556,3187,0.03,2018-09-10,10.63,10:17:31,买盘,3
8557,21200,-0.03,2018-09-10,10.6,10:17:33,卖盘,20
8558,55120,0.0,2018-09-10,10.6,10:17:36,买盘,52
8559,12720,0.0,2018-09-10,10.6,10:17:39,买盘,12
8560,63758,0.03,2018-09-10,10.63,10:17:42,买盘,60
8561,7434,-0.01,2018-09-10,10.62,10:17:45,卖盘,7
8562,43542,0.0,2018-09-10,10.62,10:17:54,买盘,41
8563,16976,-0.01,2018-09-10,10.61,10:17:58,卖盘,16
8564,15900,-0.01,2018-09-10,10.6,10:18:01,卖盘,15
8565,66867,0.0,2018-09-10,10.6,10:18:04,卖盘,63
8566,97534,0.0,2018-09-10,10.6,10:18:10,卖盘,92
8567,14841,0.01,2018-09-10,10.61,10:18:13,买盘,14
8568,5300,-0.01,2018-09-10,10.6,10:18:15,中性盘,5
8569,4242,0.01,2018-09-10,10.61,10:18:21,中性盘,4
8570,32864,-0.01,2018-09-10,10.6,10:18:24,卖盘,31
8571,5305,0.01,2018-09-10,10.61,10:18:27,买盘,5
8572,10620,0.01,2018-09-10,10.62,10:18:30,买盘,10
8573,13801,0.0,2018-09-10,10.62,10:18:33,买盘,13
8574,7431,0.0,2018-09-10,10.62,10:18:36,买盘,7
8575,9549,-0.01,2018-09-10,10.61,10:18:39,买盘,9
8576,3184,0.01,2018-09-10,10.62,10:18:45,买盘,3
8577,3184,0.0,2018-09-10,10.62,10:18:51,买盘,3
8578,1062,0.0,2018-09-10,10.62,10:18:55,卖盘,1
8579,7427,-0.01,2018-09-10,10.61,10:18:58,买盘,7
8580,21220,0.0,2018-09-10,10.61,10:19:00,买盘,20
8581,6366,0.0,2018-09-10,10.61,10:19:04,买盘,6
8582,10600,-0.01,2018-09-10,10.6,10:19:07,卖盘,10
8583,6365,0.0,2018-09-10,10.6,10:19:10,卖盘,6
8584,3180,0.0,2018-09-10,10.6,10:19:13,卖盘,3
8585,42400,0.0,2018-09-10,10.6,10:19:16,卖盘,40
8586,6365,0.01,2018-09-10,10.61,10:19:19,买盘,6
8587,5302,0.0,2018-09-10,10.61,10:19:22,买盘,5
8588,10600,-0.01,2018-09-10,10.6,10:19:25,卖盘,10
8589,11668,0.0,2018-09-10,10.6,10:19:28,卖盘,11
8590,53000,0.0,2018-09-10,10.6,10:19:31,卖盘,50
8591,10610,0.01,2018-09-10,10.61,10:19:34,买盘,10
8592,29680,-0.01,2018-09-10,10.6,10:19:40,卖盘,28
8593,13780,0.0,2018-09-10,10.6,10:19:43,卖盘,13
8594,31830,0.01,2018-09-10,10.61,10:19:49,买盘,30
8595,2120,-0.01,2018-09-10,10.6,10:19:52,卖盘,2
8596,6363,0.01,2018-09-10,10.61,10:19:55,买盘,6
8597,2121,-0.01,2018-09-10,10.6,10:19:58,卖盘,2
8598,4240,0.0,2018-09-10,10.6,10:20:00,卖盘,4
8599,67840,0.0,2018-09-10,10.6,10:20:04,卖盘,64
8600,60420,0.0,2018-09-10,10.6,10:20:06,买盘,57
8601,3180,0.0,2018-09-10,10.6,10:20:10,买盘,3
8602,131326,-0.01,2018-09-10,10.59,10:20:13,卖盘,124
8603,3177,0.0,2018-09-10,10.59,10:20:16,买盘,3
8604,33856,-0.01,2018-09-10,10.58,10:20:19,卖盘,32
8605,195661,-0.01,2018-09-10,10.57,10:20:22,卖盘,185
8606,80298,-0.01,2018-09-10,10.56,10:20:34,卖盘,76
8607,48537,-0.01,2018-09-10,10.55,10:20:42,卖盘,46
8608,10550,0.0,2018-09-10,10.55,10:20:46,买盘,10
8609,94832,-0.03,2018-09-10,10.52,10:20:49,卖盘,90
8610,4212,0.01,2018-09-10,10.53,10:20:52,买盘,4
8611,62069,-0.01,2018-09-10,10.52,10:20:55,卖盘,59
8612,74699,0.0,2018-09-10,10.52,10:20:58,卖盘,71
8613,32595,0.0,2018-09-10,10.52,10:21:01,买盘,31
8614,571380,-0.05,2018-09-10,10.47,10:21:04,卖盘,544
8615,38850,0.03,2018-09-10,10.5,10:21:07,买盘,37
8616,52314,-0.04,2018-09-10,10.46,10:21:10,卖盘,50
8617,14658,0.01,2018-09-10,10.47,10:21:13,中性盘,14
8618,63680,-0.01,2018-09-10,10.46,10:21:16,卖盘,61
8619,51253,0.0,2018-09-10,10.46,10:21:19,买盘,49
8620,37629,0.0,2018-09-10,10.46,10:21:22,买盘,36
8621,49144,-0.01,2018-09-10,10.45,10:21:25,卖盘,47
8622,20903,0.0,2018-09-10,10.45,10:21:27,卖盘,20
8623,15647,-0.02,2018-09-10,10.43,10:21:30,卖盘,15
8624,129068,-0.03,2018-09-10,10.4,10:21:33,卖盘,124
8625,70652,-0.02,2018-09-10,10.38,10:21:36,卖盘,68
